N,ID1,NAME1,RA1,DE1,SIGMA_RA1,SIGMA_DE1,ID2,NAME2,RA2,DE2,SIGMA_RA2,SIGMA_DE2
22,1235,J1854.7+0153 ,283.6951,1.8935,0.079633445,0.10433179,6457,OH-E,283.50759244,2.02187783,0.02509642858347706,0.1140746716706884
23,1235,J1854.7+0153 ,283.6951,1.8935,0.079633445,0.10433179,6458,OH-E,283.50275818,2.02202163,0.02509642858347706,0.0003802489034441551
24,1235,J1854.7+0153 ,283.6951,1.8935,0.079633445,0.10433179,6459,OH-E,283.50292485,2.02202242,0.02509642858347706,0.01901244485348681
25,1235,J1854.7+0153 ,283.6951,1.8935,0.079633445,0.10433179,6460,CO,283.50217694,2.02157443,0.02509642858347706,0.011407467422045594
26,1235,J1854.7+0153 ,283.6951,1.8935,0.079633445,0.10433179,6461,H2O-E,283.50424191,2.02547314,0.02509642858347706,0.01901244485348681
27,1235,J1854.7+0153 ,283.6951,1.8935,0.079633445,0.10433179,6462,CH3OH-E,283.50259756,2.02074308,0.02509642858347706,0.03422240099125302
28,1235,J1854.7+0153 ,283.6951,1.8935,0.079633445,0.10433179,6463,UNNAMED,283.50205141,2.02168495,0.00034222398122764537,0.0007604978068883101
29,1235,J1854.7+0153 ,283.6951,1.8935,0.079633445,0.10433179,6464,UNNAMED,283.50200578,2.02164029,0.02509642858347706,0.00017111199061382268
30,1235,J1854.7+0153 ,283.6951,1.8935,0.079633445,0.10433179,6465,UNNAMED,283.50202646,2.02167372,0.02509642858347706,0.00011407467700926417
0,1236,J1855.2+0756 ,283.8124,7.947,0.069395885,0.122721076,7058,S 76,284.10388713,7.79975961,0.07985226812966786,0.022814934844091188
1,1236,J1855.2+0756 ,283.8124,7.947,0.069395885,0.122721076,7059,W 45,284.04921159,7.90366945,0.10038571433390824,0.1140746716706884
2,1236,J1855.2+0756 ,283.8124,7.947,0.069395885,0.122721076,7060,UNNAMED,284.06177357,7.89122859,0.09125973937636477,0.10266720552352658
3,1236,J1855.2+0756 ,283.8124,7.947,0.069395885,0.122721076,7081,18536+0753,284.01561537,7.9571226,0.02509642858347706,0.022814934844091188
4,1236,J1855.2+0756 ,283.8124,7.947,0.069395885,0.122721076,7082,H2O-E,283.99466028,7.89507855,0.02509642858347706,0.022814934844091188
5,1236,J1855.2+0756 ,283.8124,7.947,0.069395885,0.122721076,7083,H2O-E,283.99507701,7.89508052,0.02509642858347706,0.011407467422045594
6,1236,J1855.2+0756 ,283.8124,7.947,0.069395885,0.122721076,7084,H2O-E,283.98971166,7.88422173,0.02509642858347706,0.0076049780688831016
0,1238,J1855.3-0740 ,283.83099999999996,-7.6775,0.13801914,0.145717,4917,B_118,283.47920173,-7.43308463,0.022814934844091188,0.022814934844091188
1,1238,J1855.3-0740 ,283.83099999999996,-7.6775,0.13801914,0.145717,4918,CO,283.48046892,-7.43668978,0.03422240099125302,0.013308711779905898
2,1238,J1855.3-0740 ,283.83099999999996,-7.6775,0.13801914,0.145717,4922,CB 161,283.48465766,-7.44139223,0.02509642858347706,0.011407467422045594
3,1238,J1855.3-0740 ,283.83099999999996,-7.6775,0.13801914,0.145717,4923,18515-0731,283.55559217,-7.4643902,0.02509642858347706,0.022814934844091188
0,1240,J1855.8+0150 ,283.9576,1.8432,0.045454934,0.061144818,6443,UNNAMED,283.78795601,1.77181171,0.06274106890892511,0.03422240099125302
1,1240,J1855.8+0150 ,283.9576,1.8432,0.045454934,0.061144818,6446,UNNAMED,283.91937071,1.73823769,0.0003232115599595083,0.0007604978068883101
2,1240,J1855.8+0150 ,283.9576,1.8432,0.045454934,0.061144818,6449,CO,283.98470285,1.66857319,0.02509642858347706,1.1407466555124632
3,1240,J1855.8+0150 ,283.9576,1.8432,0.045454934,0.061144818,6497,18537+0145,284.06233582,1.81755242,0.02509642858347706,0.022814934844091188
4,1240,J1855.8+0150 ,283.9576,1.8432,0.045454934,0.061144818,6664,CO,283.91984713,2.34244109,0.02509642858347706,0.2281493433413768
0,1243,J1857.1+0056 ,284.2987,0.946,0.034115188,0.035919837999999996,6427,CO,284.29917821,1.16449581,0.02509642858347706,0.5703733277562316
1,1243,J1857.1+0056 ,284.2987,0.946,0.034115188,0.035919837999999996,6428,CO,284.35543281,1.16392768,0.02509642858347706,0.09125973937636477
2,1243,J1857.1+0056 ,284.2987,0.946,0.034115188,0.035919837999999996,6430,CO,284.30202668,1.44395677,0.02509642858347706,0.7985226506994683
0,1244,J1857.4+0106 ,284.358,1.1129,0.039949276,0.037125945,6427,CO,284.29917821,1.16449581,0.02509642858347706,0.5703733277562316
1,1244,J1857.4+0106 ,284.358,1.1129,0.039949276,0.037125945,6428,CO,284.35543281,1.16392768,0.02509642858347706,0.09125973937636477
2,1244,J1857.4+0106 ,284.358,1.1129,0.039949276,0.037125945,6430,CO,284.30202668,1.44395677,0.02509642858347706,0.7985226506994683
0,1246,J1858.0+0354 ,284.5188,3.9128,0.03723088,0.04157237,6775,UNNAMED,284.50098197,3.16824677,0.02509642858347706,1.1407466555124632
0,1255,J1859.3+0058 ,284.8326,0.9801,0.069862075,0.060537442999999996,6564,18572+0057,284.95401804,1.02618852,0.02509642858347706,0.022814934844091188
1,1255,J1859.3+0058 ,284.8326,0.9801,0.069862075,0.060537442999999996,6565,CH3OH-E,284.95360137,1.02618656,0.02509642858347706,0.06844480198250602
2,1255,J1859.3+0058 ,284.8326,0.9801,0.069862075,0.060537442999999996,6566,CH3OH-E,284.94816244,1.03088327,0.02509642858347706,0.07985226812966786
3,1255,J1859.3+0058 ,284.8326,0.9801,0.069862075,0.060537442999999996,6567,CS,284.95360268,1.02590879,0.02509642858347706,0.0076049780688831016
0,1258,J1900.4+0339 ,285.124,3.6639999999999997,0.03993106,0.047228284,6788,UNNAMED,285.19529682,3.59040583,0.02509642858347706,0.0570373358353442
1,1258,J1900.4+0339 ,285.124,3.6639999999999997,0.03993106,0.047228284,6789,UNNAMED,285.19203005,3.57622367,0.02509642858347706,0.010266719914910773
2,1258,J1900.4+0339 ,285.124,3.6639999999999997,0.03993106,0.047228284,6790,18582+0331,285.18816718,3.60009468,0.02509642858347706,0.022814934844091188
3,1258,J1900.4+0339 ,285.124,3.6639999999999997,0.03993106,0.047228284,6791,UNNAMED,285.19108744,3.59938616,0.004182737778525235,0.0007604978068883101
4,1258,J1900.4+0339 ,285.124,3.6639999999999997,0.03993106,0.047228284,6800,UNNAMED,285.09117686,3.84353068,0.02509642858347706,0.045629869688182376
5,1258,J1900.4+0339 ,285.124,3.6639999999999997,0.03993106,0.047228284,6801,UNNAMED,285.09746269,3.83606013,0.02509642858347706,0.045629869688182376
6,1258,J1900.4+0339 ,285.124,3.6639999999999997,0.03993106,0.047228284,6805,CO,285.07186883,3.69649391,0.02509642858347706,0.2281493433413768
7,1258,J1900.4+0339 ,285.124,3.6639999999999997,0.03993106,0.047228284,6806,HI,285.09787677,3.83661764,0.02509642858347706,0.045629869688182376
8,1258,J1900.4+0339 ,285.124,3.6639999999999997,0.03993106,0.047228284,6828,OH-A,285.05400891,4.03724707,0.02509642858347706,0.2281493433413768
0,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6828,OH-A,285.05400891,4.03724707,0.02509642858347706,0.2281493433413768
1,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6842,CO,285.35090403,4.17169818,0.02509642858347706,0.2281493433413768
2,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6859,UNNAMED,284.95446575,4.29122647,0.02509642858347706,0.07985226812966786
3,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6861,OH-A,284.91204246,4.27408239,0.02509642858347706,0.2281493433413768
4,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6866,UNNAMED,285.15851557,4.23218459,0.013688961161431465,0.03422240099125302
5,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6867,UNNAMED,285.1572458,4.23634534,0.029659413512481275,0.03422240099125302
6,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6868,UNNAMED,285.15852738,4.22968461,0.02509642858347706,0.011407467422045594
7,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6869,18581+0409A,285.15140675,4.23742903,0.02509642858347706,0.022814934844091188
8,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6870,UNNAMED,285.15945313,4.2366057,0.007224728687357534,0.0007604978068883101
9,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6871,W 47,285.25489787,4.20624797,0.02509642858347706,0.0570373358353442
10,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6872,UNNAMED,285.26451737,4.19879304,0.02509642858347706,0.011407467422045594
11,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6873,UNNAMED,285.25909503,4.19987871,0.03536314658606218,0.03422240099125302
12,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6874,UNNAMED,285.26283615,4.20184074,0.02509642858347706,0.0570373358353442
13,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6875,UNNAMED,285.25867833,4.19987676,0.01825194736531944,0.022814934844091188
14,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6876,UNNAMED,285.25152625,4.21428778,0.03536314658606218,0.03422240099125302
15,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6877,UNNAMED,285.26368004,4.19962246,0.02509642858347706,0.0570373358353442
16,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6878,CO,285.43627123,4.18404324,0.02509642858347706,0.2281493433413768
17,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6879,CO,285.2391144,4.19534042,0.02509642858347706,0.0570373358353442
18,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6880,H2CO,285.27114656,4.20687981,0.02509642858347706,0.045629869688182376
19,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6881,OH-A,285.26191885,4.21961441,0.02509642858347706,0.2281493433413768
20,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6882,18585+0407,285.24700155,4.20176641,0.02509642858347706,0.022814934844091188
21,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6883,UNNAMED,285.25796338,4.2012623,0.0049432355854135464,0.0007604978068883101
22,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6898,UNNAMED,285.41764296,4.24617877,0.02509642858347706,0.07985226812966786
23,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6900,RAFGL 2303,285.42952412,4.20095623,0.02509642858347706,0.1140746716706884
24,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6902,OH-A,285.46855513,4.23058405,0.02509642858347706,0.2281493433413768
25,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6911,UNNAMED,285.24849955,4.44052606,0.02509642858347706,0.0007604978068883101
26,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6912,UNNAMED,285.23089598,4.52380544,0.005133359957455386,0.0007604978068883101
27,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6913,UNNAMED,285.25789585,4.54209906,0.02509642858347706,0.0570373358353442
28,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6914,UNNAMED,285.23625879,4.53533074,0.02509642858347706,0.03422240099125302
29,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6915,18592+0426,285.42930386,4.51262527,0.02509642858347706,0.022814934844091188
30,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6916,UNNAMED,285.43208804,4.51427724,0.002661742324109085,0.0007604978068883101
31,1259,J1900.7+0426 ,285.1922,4.4415,0.09233956,0.09099701,6917,UNNAMED,285.43208922,4.51402724,0.02509642858347706,0.0007604978068883101
0,1260,J1900.9+0538 ,285.2258,5.6362,0.07687715,0.09255223,6940,UNNAMED,285.30038274,5.42703043,0.029659413512481275,0.03422240099125302
1,1260,J1900.9+0538 ,285.2258,5.6362,0.07687715,0.09255223,6941,UNNAMED,285.30040247,5.42286381,0.02509642858347706,0.010266719914910773
2,1260,J1900.9+0538 ,285.2258,5.6362,0.07687715,0.09255223,6942,18587+0521,285.29453694,5.42950302,0.02509642858347706,0.022814934844091188
3,1260,J1900.9+0538 ,285.2258,5.6362,0.07687715,0.09255223,6943,UNNAMED,285.30220693,5.42901123,0.0007224728846718005,0.0007604978068883101
4,1260,J1900.9+0538 ,285.2258,5.6362,0.07687715,0.09255223,6944,UNNAMED,285.30195848,5.42867673,0.0005893857764343697,0.0007604978068883101
0,1265,J1902.2+0448 ,285.5726,4.8081,0.083487034,0.104492076,6878,CO,285.43627123,4.18404324,0.02509642858347706,0.2281493433413768
1,1265,J1902.2+0448 ,285.5726,4.8081,0.083487034,0.104492076,6902,OH-A,285.46855513,4.23058405,0.02509642858347706,0.2281493433413768
2,1265,J1902.2+0448 ,285.5726,4.8081,0.083487034,0.104492076,6918,CO,285.48511328,4.51899819,0.02509642858347706,0.10266720552352658
3,1265,J1902.2+0448 ,285.5726,4.8081,0.083487034,0.104492076,6923,UNNAMED,285.69476542,4.95109664,0.02509642858347706,0.06844480198250602
4,1265,J1902.2+0448 ,285.5726,4.8081,0.083487034,0.104492076,6924,19002+0454,285.67504246,4.98017123,0.02509642858347706,0.022814934844091188
5,1265,J1902.2+0448 ,285.5726,4.8081,0.083487034,0.104492076,6925,NH3,285.67504233,4.98019901,0.02509642858347706,0.0076049780688831016
6,1265,J1902.2+0448 ,285.5726,4.8081,0.083487034,0.104492076,6926,UNNAMED,285.67391538,4.98058262,0.02509642858347706,0.0007604978068883101
0,1267,J1902.5+0654 ,285.6439,6.9099,0.03651165,0.0335279,7049,UNNAMED,285.66896603,6.96683122,0.06274106890892511,0.03422240099125302
1,1267,J1902.5+0654 ,285.6439,6.9099,0.03651165,0.0335279,7050,UNNAMED,285.67988678,6.94882663,0.02509642858347706,0.06844480198250602
2,1267,J1902.5+0654 ,285.6439,6.9099,0.03651165,0.0335279,7051,UNNAMED,285.67690762,6.96186837,0.02509642858347706,0.011407467422045594
3,1267,J1902.5+0654 ,285.6439,6.9099,0.03651165,0.0335279,7052,19002+0654,285.66430014,6.98403177,0.02509642858347706,0.022814934844091188
4,1267,J1902.5+0654 ,285.6439,6.9099,0.03651165,0.0335279,7053,OH-E,285.66507937,6.98667434,0.02509642858347706,0.0003802489034441551
5,1267,J1902.5+0654 ,285.6439,6.9099,0.03651165,0.0335279,7054,OH-E,285.66679258,6.98571013,0.02509642858347706,0.01901244485348681
6,1267,J1902.5+0654 ,285.6439,6.9099,0.03651165,0.0335279,7055,CH3OH-E,285.66806257,6.98154937,0.02509642858347706,0.07985226812966786
7,1267,J1902.5+0654 ,285.6439,6.9099,0.03651165,0.0335279,7056,CH3OH-E,285.665549,6.984315400000001,0.02509642858347706,0.06844480198250602
8,1267,J1902.5+0654 ,285.6439,6.9099,0.03651165,0.0335279,7057,UNNAMED,285.66558816,6.98484337,0.001673095143282188,0.0007604978068883101
0,1279,J1906.9+0712 ,286.7473,7.2165,0.02131239,0.021413827000000003,7102,UNNAMED,286.75984577,7.17304145,0.02509642858347706,0.0570373358353442
1,1279,J1906.9+0712 ,286.7473,7.2165,0.02131239,0.021413827000000003,7103,UNNAMED,286.79281638,7.16291718,0.05133360276176329,0.03422240099125302
2,1279,J1906.9+0712 ,286.7473,7.2165,0.02131239,0.021413827000000003,7105,UNNAMED,286.73278702,7.07874768,0.02509642858347706,0.1140746716706884
3,1279,J1906.9+0712 ,286.7473,7.2165,0.02131239,0.021413827000000003,7106,HI,286.81988437,7.16720998,0.02509642858347706,0.045629869688182376
4,1279,J1906.9+0712 ,286.7473,7.2165,0.02131239,0.021413827000000003,7107,CO,286.86568053,7.26492433,0.1939269347008212,0.009506222426743406
5,1279,J1906.9+0712 ,286.7473,7.2165,0.02131239,0.021413827000000003,7108,CO,286.80631489,7.21659175,0.02509642858347706,0.1140746716706884
6,1279,J1906.9+0712 ,286.7473,7.2165,0.02131239,0.021413827000000003,7111,CO,286.82881986,7.2164188,0.06844480198250602,0.009506222426743406
7,1279,J1906.9+0712 ,286.7473,7.2165,0.02131239,0.021413827000000003,7112,19045+0706,286.74475788,7.1910269,0.02509642858347706,0.022814934844091188
8,1279,J1906.9+0712 ,286.7473,7.2165,0.02131239,0.021413827000000003,7113,19048+0705,286.82030110000005,7.16721192,0.02509642858347706,0.022814934844091188
9,1279,J1906.9+0712 ,286.7473,7.2165,0.02131239,0.021413827000000003,7114,H2O-E,286.81105672,7.18328015,0.02509642858347706,0.022814934844091188
0,1290,J1912.7+0957 ,288.1851,9.9541,0.056953944000000006,0.06706735,7661,CO,288.01549666,10.07807054,0.02509642858347706,0.2281493433413768
1,1290,J1912.7+0957 ,288.1851,9.9541,0.056953944000000006,0.06706735,7670,CO,288.30110191,10.05494647,0.02509642858347706,0.1140746716706884
0,1293,J1914.7+1012 ,288.6801,10.2148,0.085841574,0.10547704,7668,OH-E,288.428269,9.95719941,0.02509642858347706,0.2281493433413768
1,1293,J1914.7+1012 ,288.6801,10.2148,0.085841574,0.10547704,7669,CO,288.47995057,10.13216209,0.02509642858347706,0.0038024890344415508
2,1293,J1914.7+1012 ,288.6801,10.2148,0.085841574,0.10547704,7679,UNNAMED,288.76511971,10.28875667,0.02509642858347706,0.1140746716706884
3,1293,J1914.7+1012 ,288.6801,10.2148,0.085841574,0.10547704,7680,UNNAMED,288.76869749,10.32516243,0.02509642858347706,0.06844480198250602
4,1293,J1914.7+1012 ,288.6801,10.2148,0.085841574,0.10547704,7681,UNNAMED,288.76416847,10.31347477,0.02509642858347706,0.011407467422045594
5,1293,J1914.7+1012 ,288.6801,10.2148,0.085841574,0.10547704,7682,UNNAMED,288.76795253,10.30654769,0.10266720552352658,0.03422240099125302
6,1293,J1914.7+1012 ,288.6801,10.2148,0.085841574,0.10547704,7683,CO,288.80491451,10.24671734,0.03422240099125302,0.009506222426743406
7,1293,J1914.7+1012 ,288.6801,10.2148,0.085841574,0.10547704,7684,19126+1012,288.74671668,10.30228312,0.02509642858347706,0.022814934844091188
0,1298,J1919.4+1313 ,289.8727,13.2284,0.13557447,0.10718589,7990,CO,290.09732287,14.0918559,0.02509642858347706,0.3422240048129951
0,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7976,"NRAO 608,W 5",290.10772719,13.92356829,0.02509642858347706,0.09125973937636477
1,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7977,UNNAMED,290.10522216,13.92439019,0.02509642858347706,0.0570373358353442
2,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7978,UNNAMED,290.10526662,13.91522363,0.0570373358353442,0.1140746716706884
3,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7979,UNNAMED,290.10448281,13.90494215,0.02509642858347706,0.1140746716706884
4,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7980,UNNAMED,290.10732518,13.92051087,0.02509642858347706,0.0570373358353442
5,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7981,UNNAMED,290.23466625,13.87831434,0.02509642858347706,0.2281493433413768
6,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7984,UNNAMED,290.10526258,13.91605695,0.05361509395138163,0.06844480198250602
7,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7985,UNNAMED,290.10519117,13.930779000000001,0.02509642858347706,0.045629869688182376
8,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7986,UNNAMED,290.11385434,13.94942991,0.02509642858347706,0.06844480198250602
9,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7987,UNNAMED,290.10855412,13.92496098,0.02509642858347706,0.045629869688182376
10,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7988,UNNAMED,290.11146789,13.92580763,0.04905211157214495,0.03422240099125302
11,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7989,UNNAMED,290.12377206,13.9672532,0.10152644972964728,0.07985226812966786
12,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7990,CO,290.09732287,14.0918559,0.02509642858347706,0.3422240048129951
13,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7991,CO,290.14782251,13.90736244,0.0410668796596431,0.009506222426743406
14,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7992,H2CO,290.10938239,13.92607588,0.02509642858347706,0.045629869688182376
15,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7993,OH-A,290.10104172,13.92687111,0.02509642858347706,0.2281493433413768
16,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7994,UNNAMED,290.15405657,13.78216734,0.0004943235505733309,0.0007604978068883101
17,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7995,D,290.15385112,13.78155529,0.0028518668555113985,0.022814934844091188
18,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7996,19181+1346,290.12593246,13.8655953,0.02509642858347706,0.022814934844091188
19,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7997,UNNAMED,290.12322245,13.85711061,0.0002661742164748614,0.0007604978068883101
20,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7998,UNNAMED,290.12263821,13.85724683,0.02509642858347706,0.0038024890344415508
21,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,7999,UNNAMED,290.09988285,13.90797672,0.02509642858347706,0.011407467422045594
22,1300,J1920.7+1334 ,290.1865,13.5699,0.10353827,0.115476176,8002,E,290.15625476,13.88767853,0.02509642858347706,0.013308711779905898
